epoch;accuracy;loss;val_accuracy;val_loss
0;0.7825000286102295;2.0878806114196777;0.48633334040641785;6.285623073577881
1;0.9434166550636292;0.23254038393497467;0.3959999978542328;3.5797955989837646
2;0.8825833201408386;0.39704427123069763;0.4933333396911621;1.7134273052215576
3;0.8189166784286499;0.48499783873558044;0.3319999873638153;1.7728564739227295
4;0.9724166393280029;0.1336197555065155;0.40666666626930237;1.6615734100341797
5;0.9265000224113464;0.24562419950962067;0.5709999799728394;1.704144835472107
6;0.6643333435058594;0.5365340709686279;0.39266666769981384;1.588786244392395
7;0.8179166913032532;0.40766286849975586;0.699999988079071;0.6626119017601013
8;0.9339166879653931;0.19445188343524933;0.5566666722297668;4.563389778137207
9;0.7799999713897705;0.3952014148235321;0.4860000014305115;1.5369566679000854
10;0.6333333253860474;0.7162588834762573;0.562333345413208;1.2966258525848389
11;0.675000011920929;0.4705119729042053;0.37533333897590637;3.208333969116211
12;0.6631666421890259;0.469662606716156;0.5223333239555359;1.2612067461013794
13;0.643833339214325;0.4746140241622925;0.5726666450500488;1.032778263092041
14;0.6852499842643738;0.49170899391174316;0.4633333384990692;2.8520214557647705
15;0.6765000224113464;0.4846954643726349;0.5446666479110718;1.1937087774276733
16;0.6640833616256714;0.529832661151886;0.4033333361148834;2.730069398880005
17;0.6538333296775818;0.5940120220184326;0.4156666696071625;4.4007487297058105
18;0.6446666717529297;0.46867501735687256;0.6520000100135803;1.0201900005340576
19;0.6568333506584167;0.46784207224845886;0.624666690826416;0.7985309958457947
20;0.687666654586792;0.46436193585395813;0.6140000224113464;0.8871782422065735
21;0.6669999957084656;0.4664498269557953;0.6453333497047424;1.1400423049926758
22;0.6505833268165588;0.4992038607597351;0.5666666626930237;1.2005085945129395
23;0.7116666436195374;0.6673456430435181;0.6366666555404663;1.898483395576477
24;0.7265833616256714;0.48804420232772827;0.6769999861717224;0.743943452835083
25;0.6441666483879089;0.4684581160545349;0.5849999785423279;1.099833369255066
26;0.7229166626930237;0.4736202359199524;0.6029999852180481;3.217859983444214
27;0.7319166660308838;0.43597444891929626;0.40533334016799927;3.320477247238159
28;0.690750002861023;0.5706201791763306;0.5773333311080933;1.6712193489074707
29;0.7024166584014893;0.4612325131893158;0.643666684627533;0.8190047144889832
30;0.6710833311080933;0.4697304666042328;0.4099999964237213;10.691200256347656
31;0.7519999742507935;0.5310877561569214;0.612666666507721;0.7565526366233826
32;0.9610000252723694;0.14027169346809387;0.578000009059906;1.8882014751434326
33;0.9797499775886536;0.08598776161670685;0.5793333053588867;2.1774301528930664
34;0.9861666560173035;0.046177156269550323;0.5456666946411133;2.7671031951904297
35;0.9803333282470703;0.06027107313275337;0.5166666507720947;4.379299640655518
36;0.9855833053588867;0.06367870420217514;0.37166666984558105;9.679718971252441
37;0.9900833368301392;0.03827831149101257;0.42633333802223206;11.100383758544922
38;0.9889166951179504;0.04373603314161301;0.5419999957084656;4.939971446990967
39;0.9815000295639038;0.06428283452987671;0.4300000071525574;6.464717388153076
40;0.9851666688919067;0.07697900384664536;0.5833333134651184;3.1264336109161377
41;0.9954166412353516;0.015348651446402073;0.6223333477973938;1.993283987045288
42;0.9988333582878113;0.00694454088807106;0.6290000081062317;2.1054039001464844
43;0.9990833401679993;0.00669802725315094;0.609000027179718;2.59615421295166
44;0.9990833401679993;0.006305347662419081;0.6083333492279053;3.4011638164520264
45;0.9682499766349792;0.14727462828159332;0.5453333258628845;6.494970798492432
46;0.9198333621025085;0.26133736968040466;0.4583333432674408;17.152368545532227
47;0.9893333315849304;0.09318434447050095;0.5233333110809326;7.310737609863281
48;0.9989166855812073;0.012819544412195683;0.4363333284854889;11.158965110778809
49;0.9914166927337646;0.06962792575359344;0.5036666393280029;6.241702556610107
