epoch;accuracy;loss;val_accuracy;val_loss
0;0.6295833587646484;2.4278311729431152;0.7509999871253967;0.550209641456604
1;0.7536666393280029;0.5544916391372681;0.8053333163261414;0.4596632421016693
2;0.7740833163261414;0.5110532641410828;0.8166666626930237;0.4717023968696594
3;0.7608333230018616;0.5643362402915955;0.8193333148956299;0.4359797239303589
4;0.8008333444595337;0.4799674153327942;0.8386666774749756;0.38988322019577026
5;0.8169166445732117;0.4432016611099243;0.7919999957084656;0.4803831875324249
6;0.721666693687439;0.6283804774284363;0.8199999928474426;0.4478532373905182
7;0.8264166712760925;0.4312993884086609;0.8043333292007446;0.4759991466999054
8;0.7915833592414856;0.5337178707122803;0.6909999847412109;0.6711587905883789
9;0.7427499890327454;0.5912119746208191;0.809333324432373;0.5142918229103088
10;0.8288333415985107;0.4157473146915436;0.8266666531562805;0.44006016850471497
11;0.847083330154419;0.3791904151439667;0.8616666793823242;0.34005454182624817
12;0.8345000147819519;0.40460875630378723;0.7279999852180481;0.7543004751205444
13;0.8426666855812073;0.3822947144508362;0.8823333382606506;0.30979180335998535
14;0.8483333587646484;0.3823539614677429;0.8723333477973938;0.32581934332847595
15;0.8496666550636292;0.36571061611175537;0.874666690826416;0.32024383544921875
16;0.8582500219345093;0.3536853790283203;0.8673333525657654;0.32765379548072815
17;0.8533333539962769;0.35834652185440063;0.8633333444595337;0.32161638140678406
18;0.8551666736602783;0.35539424419403076;0.8883333206176758;0.29430705308914185
19;0.8655833601951599;0.3292575776576996;0.8806666731834412;0.302216500043869
20;0.8701666593551636;0.32782185077667236;0.8663333058357239;0.31587979197502136
21;0.8711666464805603;0.31873640418052673;0.8830000162124634;0.2837930917739868
22;0.85958331823349;0.35815295577049255;0.8933333158493042;0.2779000699520111
23;0.8705833554267883;0.31833553314208984;0.8736666440963745;0.3093026876449585
24;0.8710833191871643;0.31772345304489136;0.871666669845581;0.3060011863708496
25;0.8676666617393494;0.32465124130249023;0.8700000047683716;0.3415369391441345
26;0.8715833425521851;0.32611048221588135;0.8870000243186951;0.2868325114250183
27;0.8726666569709778;0.31009215116500854;0.8816666603088379;0.28325194120407104
28;0.8804166913032532;0.2967762351036072;0.8880000114440918;0.2784161865711212
29;0.8794166445732117;0.2979937791824341;0.893666684627533;0.26696205139160156
30;0.8768333196640015;0.30077028274536133;0.8920000195503235;0.2724953293800354
31;0.8793333172798157;0.29706212878227234;0.8826666474342346;0.2868441343307495
32;0.8882499933242798;0.2769326865673065;0.8913333415985107;0.2807103395462036
33;0.8808333277702332;0.2911945879459381;0.8989999890327454;0.25599586963653564
34;0.8842499852180481;0.28119245171546936;0.8339999914169312;0.40042105317115784
35;0.8834999799728394;0.2936736047267914;0.8833333253860474;0.28350088000297546
36;0.8824999928474426;0.2837967872619629;0.8826666474342346;0.2823857367038727
37;0.8859166502952576;0.2811894416809082;0.8943333625793457;0.2594924867153168
38;0.8886666893959045;0.2801246643066406;0.890333354473114;0.2748245894908905
39;0.8797500133514404;0.29214948415756226;0.8933333158493042;0.27323195338249207
40;0.893666684627533;0.2657579481601715;0.8963333368301392;0.26470640301704407
41;0.8890833258628845;0.27757522463798523;0.9013333320617676;0.24805688858032227
42;0.8898333311080933;0.26691097021102905;0.8416666388511658;0.3966585397720337
43;0.8777499794960022;0.29166337847709656;0.8679999709129333;0.30535802245140076
44;0.8865000009536743;0.2779301404953003;0.8373333215713501;0.39151087403297424
45;0.8896666765213013;0.27711355686187744;0.8820000290870667;0.28263407945632935
46;0.8976666927337646;0.2516956031322479;0.8920000195503235;0.26798975467681885
47;0.8956666588783264;0.26079419255256653;0.875;0.29341843724250793
48;0.8932499885559082;0.2639741897583008;0.9039999842643738;0.23989829421043396
49;0.8866666555404663;0.2758861184120178;0.8946666717529297;0.25537049770355225
